time;dt;imu_reseted;gps_position_received;initial_heading;gps_x;gps_y;om_gauche;om_droit;meca_position_measure_received;meca_fiab;meca_position_x;meca_position_y;meca_velocity_x;visu_position_measure_received;visu_fiab;visu_position_x;visu_position_y;visu_velocity_measure_received;visu_velocity_x;visu_velocity_y;imu_accel_measure_received;accel_mss_x;accel_mss_y;imu_theta_received;heading;imu_theta;imu_yaw_velocity;kalman_position_x;kalman_position_y
1469032058254;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;1;0.818627;-6.892064;1.690179;1;0.460924;-0.007776;1;0.21361;-1.320499;1;0.550783;4.691237;0.06307;-6.391823;1.026202
1469032058264;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;0.718547;-1.133483;1;0.574526;4.691921;0.068413;-6.391902;1.022238
1469032058274;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;0.350585;-0.068169;1;0.600044;4.693696;0.177464;-6.39198;1.018274
1469032058284;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;-0.491277;0.037791;1;0.627108;4.695243;0.154686;-6.39205;1.01431
1469032058294;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;-0.491277;0.037791;1;0.654994;4.696063;0.082061;-6.392114;1.010346
1469032058304;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;-0.95228;0.009157;1;0.684417;4.697601;0.153763;-6.392174;1.006382
1469032058314;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;-0.217368;1.095201;1;0.715362;4.699123;0.152238;-6.392229;1.002418
1469032058324;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248879;1.26859;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;0.405904;0.535794;1;0.746971;4.699787;0.066349;-6.392278;0.998453
1469032058334;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.24936;1.239141;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;1.234736;1.29014;1;0.779682;4.700889;0.110229;-6.392324;0.994489
1469032058344;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.24936;1.239141;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;0.296685;0.256593;1;0.813217;4.701714;0.082452;-6.392366;0.990525
1469032058355;0.011;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;-0.538917;0.179639;1;0.8471;4.702061;0.031583;-6.392408;0.986164
1469032058364;0.009;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;-0.538917;0.179639;1;0.881696;4.702774;0.079224;-6.392442;0.982596
1469032058374;0.01;0.0;0;0.978102;0.0;0.0;39;63;1;1.0;-6.249682;1.209691;0.589026;0;0.818627;-6.892064;1.690179;0;0.0001;0.0001;1;-0.772319;-0.242472;1;0.900843;4.703174;0.040022;-6.393402;0.954918
1469032058384;0.01;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;1;0.826733;-6.893112;1.645923;1;0.391734;-0.003716;1;-1.788075;-0.777424;1;0.920828;4.704011;0.08372;-6.393402;0.951697
1469032058395;0.011;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;2.058186;0.396228;1;0.941686;4.704886;0.079474;-6.39344;0.946694
1469032058404;0.009;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;2.058186;0.396228;1;0.963689;4.706029;0.127069;-6.393468;0.9426
1469032058420;0.016;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;-2.21288;0.643059;1;0.986805;4.707144;0.069641;-6.393509;0.935322
1469032058429;0.009;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;-2.555841;0.046301;1;1.01043;4.707652;0.056448;-6.393528;0.931229
1469032058434;0.005;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;-2.555841;0.046301;1;1.034518;4.708115;0.092629;-6.393537;0.928954
1469032058444;0.01;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;-1.517487;0.859617;1;1.059339;4.708848;0.073319;-6.393553;0.924406
1469032058454;0.01;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;0.492882;0.025494;1;1.08491;4.709599;0.075072;-6.393566;0.919857
1469032058464;0.01;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;1.262557;-0.555843;1;1.110849;4.709966;0.036708;-6.393575;0.915308
1469032058474;0.01;0.0;0;0.978104;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.826733;-6.893112;1.645923;0;0.0001;0.0001;1;1.262557;-0.555843;1;1.137775;4.710953;0.098704;-6.393583;0.91076
1469032058485;0.011;0.0;0;0.978102;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;1;0.793814;-6.896223;1.583918;1;0.525545;-0.024761;1;1.895332;-0.820746;1;1.165226;4.711479;0.047813;-6.393711;0.904128
1469032058494;0.009;0.0;0;0.978102;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;1.895332;-0.820746;1;1.193903;4.712703;0.136058;-6.393713;0.899995
1469032058504;0.01;0.0;0;0.978102;0.0;0.0;39;63;0;1.0;-6.249682;1.209691;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;0.46477;-0.195203;1;1.223931;4.714055;0.135207;-6.393709;0.895402
1469032058514;0.01;0.0;0;0.978102;0.0;0.0;40;63;0;1.0;-6.249682;1.209691;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;-0.1956;0.435654;1;1.254699;4.714795;0.073943;-6.393699;0.890809
1469032058524;0.01;0.0;0;0.978102;0.0;0.0;40;63;0;1.0;-6.249682;1.209691;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;-2.28159;-0.481436;1;1.286782;4.716111;0.131578;-6.393685;0.886185
1469032058534;0.01;0.0;0;0.978102;0.0;0.0;40;63;0;1.0;-6.249769;1.180239;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;-2.28159;-0.481436;1;1.320194;4.717439;0.132846;-6.393666;0.88156
1469032058544;0.01;0.0;0;0.978102;0.0;0.0;40;63;0;1.0;-6.249769;1.180239;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;-1.446883;-0.278659;1;1.354151;4.717984;0.054526;-6.39364;0.876936
1469032058554;0.01;0.0;0;0.978102;0.0;0.0;40;63;0;1.0;-6.249769;1.180239;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;0.483001;-0.517501;1;1.389107;4.718983;0.099873;-6.393612;0.872311
1469032058564;0.01;0.0;0;0.978102;0.0;0.0;40;63;0;1.0;-6.249769;1.180239;0.0001;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;2.718675;0.760582;1;1.424872;4.719791;0.080845;-6.393579;0.867687
1469032058574;0.01;0.0;0;0.978136;0.0;0.0;40;63;1;1.0;-6.249769;1.180239;0.14726;0;0.793814;-6.896223;1.583918;0;0.0001;0.0001;1;2.718675;0.760582;1;1.441885;4.720188;0.039641;-6.392628;0.902409
1469032058584;0.01;0.0;0;0.978137;0.0;0.0;40;63;0;1.0;-6.249769;1.180239;0.0001;1;0.831633;-6.896875;1.544139;1;0.361572;-0.008861;1;1.434306;-0.341899;1;1.459666;4.720955;0.076762;-6.392629;0.898773
1469032058594;0.01;0.0;0;0.978137;0.0;0.0;40;63;0;1.0;-6.249572;1.150788;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;1.644317;1.214721;1;1.478295;4.721803;0.084782;-6.392596;0.895176
1469032058604;0.01;0.0;0;0.978137;0.0;0.0;40;63;0;1.0;-6.249572;1.150788;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;3.262858;-0.867685;1;1.497314;4.722193;0.038926;-6.39256;0.891579
1469032058614;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;-0.869315;-1.357694;1;1.516933;4.722793;0.060086;-6.392523;0.887982
1469032058624;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;-0.869315;-1.357694;1;1.537774;4.724015;0.122165;-6.392485;0.88442
1469032058635;0.011;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;-1.019167;-0.690769;1;1.559729;4.725129;0.101313;-6.392437;0.880502
1469032058644;0.009;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;-0.461489;-1.918065;1;1.582184;4.72563;0.055563;-6.392395;0.877296
1469032058656;0.012;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;-0.010511;0.462479;1;1.605463;4.726453;0.06865;-6.392336;0.873022
1469032058664;0.008;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;-0.010511;0.462479;1;1.62949;4.727201;0.093501;-6.392294;0.870172
1469032058674;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;2.286082;-0.427305;1;1.653771;4.727455;0.025364;-6.39224;0.866611
1469032058684;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.249285;1.121337;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;0.800223;0.070608;1;1.678626;4.728029;0.05742;-6.392185;0.863049
1469032058694;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;0.800223;0.070608;1;1.704088;4.728636;0.060699;-6.392128;0.859487
1469032058704;0.01;0.0;0;0.978137;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.831633;-6.896875;1.544139;0;0.0001;0.0001;1;0.150756;0.957298;1;1.72999;4.729076;0.043991;-6.392068;0.855925
1469032058715;0.011;0.0;0;0.978135;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;1;0.815534;-6.895821;1.504431;1;0.436477;0.00468;1;0.146005;0.62052;1;1.756753;4.729937;0.078281;-6.392012;0.84991
1469032058724;0.009;0.0;0;0.978135;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;0.146005;0.62052;1;1.784017;4.730439;0.055744;-6.391953;0.846655
1469032058734;0.01;0.0;0;0.978135;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;0.834286;0.32613;1;1.813215;4.732372;0.193325;-6.391886;0.843038
1469032058744;0.01;0.0;0;0.978135;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;0.297968;0.543353;1;1.843044;4.733003;0.063072;-6.391812;0.839421
1469032058754;0.01;0.0;0;0.978135;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;0.297968;0.543353;1;1.873594;4.733725;0.072213;-6.391736;0.835804
1469032058764;0.01;0.0;0;0.978135;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;0.646801;-0.028535;1;1.905549;4.735129;0.140404;-6.391657;0.832188
1469032058774;0.01;0.0;0;0.97813;0.0;0.0;39;63;1;1.0;-6.248897;1.091888;0.44177;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;-1.077865;-0.327209;1;1.92184;4.736478;0.134919;-6.391648;0.818624
1469032058784;0.01;0.0;0;0.97813;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;-0.659684;0.059076;1;1.938771;4.737119;0.064103;-6.391553;0.814752
1469032058794;0.01;0.0;0;0.97813;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;0;0.815534;-6.895821;1.504431;0;0.0001;0.0001;1;-0.659684;0.059076;1;1.956895;4.738312;0.11926;-6.391456;0.810879
1469032058804;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248897;1.091888;0.0001;1;0.784615;-6.89354;1.444015;1;0.503792;0.006059;1;1.288325;-0.59609;1;1.976262;4.739555;0.124337;-6.391349;0.804724
1469032058814;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;0.634855;1.195022;1;1.996179;4.740104;0.05487;-6.39124;0.800792
1469032058824;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;0.01467;0.880178;1;2.017137;4.741146;0.104219;-6.391129;0.79686
1469032058835;0.011;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;-0.457591;0.149901;1;2.038982;4.742033;0.080654;-6.391003;0.792535
1469032058844;0.009;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;-0.457591;0.149901;1;2.061216;4.742421;0.043091;-6.390897;0.788996
1469032058854;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;-0.236712;-0.507241;1;2.084336;4.743309;0.088739;-6.390777;0.785065
1469032058864;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;-0.026745;-0.481417;1;2.108279;4.74413;0.082176;-6.390654;0.781133
1469032058874;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;0.402878;-0.058958;1;2.132651;4.74456;0.042921;-6.390527;0.777201
1469032058884;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.248255;1.062443;0.0001;0;0.784615;-6.89354;1.444015;0;0.0001;0.0001;1;0.402878;-0.058958;1;2.157949;4.745486;0.092659;-6.390399;0.77327
1469032058894;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.247353;1.033005;0.0001;1;0.802956;-6.892339;1.405092;1;0.389411;-0.00168;1;0.883208;-0.355313;1;2.183703;4.745942;0.045612;-6.390273;0.769434
1469032058904;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.247353;1.033005;0.0001;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;-0.524226;0.750186;1;2.21032;4.746804;0.086204;-6.39014;0.765506
1469032058914;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.247353;1.033005;0.0001;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;0.055494;0.784849;1;2.237788;4.747657;0.085226;-6.390003;0.761577
1469032058924;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.247353;1.033005;0.0001;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;-1.975967;0.475696;1;2.265608;4.748007;0.035082;-6.389863;0.757648
1469032058934;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;1.487849;0.912438;1;2.294137;4.748717;0.070923;-6.389721;0.75372
1469032058945;0.011;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;-0.201617;-0.12097;1;2.323265;4.749316;0.054521;-6.389562;0.749398
1469032058954;0.009;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;-0.201617;-0.12097;1;2.352756;4.749679;0.040286;-6.38943;0.745863
1469032058964;0.01;0.0;0;0.978129;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;1.299677;-0.141783;1;2.383053;4.750484;0.080555;-6.389282;0.741935
1469032058974;0.01;0.0;0;0.978127;0.0;0.0;39;63;1;1.0;-6.246324;1.003571;0.441772;0;0.802956;-6.892339;1.405092;0;0.0001;0.0001;1;1.299677;-0.141783;1;2.398046;4.751471;0.098664;-6.389079;0.731905
1469032058987;0.013;0.0;0;0.978127;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;1;0.784314;-6.889854;1.366914;1;0.42977;0.009356;1;2.002452;-0.143032;1;2.414087;4.752519;0.080642;-6.388839;0.726197
1469032058994;0.007;0.0;0;0.978127;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;0.811076;0.368671;1;2.430704;4.753095;0.08227;-6.388723;0.72333
1469032059004;0.01;0.0;0;0.978127;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;0.811076;0.368671;1;2.448736;4.75451;0.141484;-6.388555;0.719235
1469032059014;0.01;0.0;1;0.979306;-1.593796;-5.842755;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;-1.37424;0.112183;1;0.0;4.755291;0.078111;-6.390468;0.711148
1469032059024;0.01;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.246324;1.003571;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;-0.87791;0.029929;1;0.020321;4.756799;0.150796;-6.39029;0.707052
1469032059049;0.025;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.245124;0.974143;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;-0.994721;-1.070406;1;0.043327;4.759484;0.107408;-6.389831;0.696812
1469032059056;0.007;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.245124;0.974143;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;0.551311;0.250596;1;0.066895;4.760046;0.080195;-6.389695;0.693945
1469032059063;0.007;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.245124;0.974143;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;0.551311;0.250596;1;0.090972;4.760555;0.072745;-6.389557;0.691079
1469032059070;0.007;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.245124;0.974143;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;1.999882;-0.505994;1;0.11552;4.761026;0.067325;-6.389418;0.688212
1469032059074;0.004;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.245124;0.974143;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;1.999882;-0.505994;1;0.140546;4.761505;0.119584;-6.389337;0.686574
1469032059084;0.01;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.245124;0.974143;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;1.742922;0.571331;1;0.166529;4.762462;0.095716;-6.389134;0.682479
1469032059095;0.011;0.0;0;0.979306;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;0;0.784314;-6.889854;1.366914;0;0.0001;0.0001;1;3.203766;0.226608;1;0.192944;4.762893;0.039188;-6.388907;0.677975
1469032059105;0.01;0.0;0;0.979309;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;1;0.779904;-6.88815;1.328759;1;0.363737;-0.002178;1;-2.494374;0.990916;1;0.220263;4.763797;0.090454;-6.388728;0.674984
1469032059114;0.009;0.0;0;0.979309;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;-0.04173;-0.76784;1;0.248623;4.764838;0.115617;-6.388538;0.671326
1469032059124;0.01;0.0;0;0.979309;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;-0.04173;-0.76784;1;0.277692;4.765547;0.070951;-6.388323;0.667263
1469032059134;0.01;0.0;0;0.979309;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;0.398056;0.316635;1;0.307957;4.766743;0.119518;-6.388106;0.663199
1469032059144;0.01;0.0;0;0.979309;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;-0.783707;-0.63934;1;0.339047;4.767568;0.082582;-6.387883;0.659136
1469032059154;0.01;0.0;0;0.979309;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;-2.553047;0.562223;1;0.371236;4.768667;0.109861;-6.387657;0.655073
1469032059165;0.011;0.0;0;0.979309;0.0;0.0;39;63;0;1.0;-6.243717;0.944725;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;0.631037;0.375211;1;0.403766;4.769008;0.031027;-6.387404;0.650604
1469032059174;0.009;0.0;0;0.979299;0.0;0.0;39;63;1;1.0;-6.24213;0.915316;0.441773;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;0.631037;0.375211;1;0.421974;4.76968;0.074589;-6.387082;0.642574
1469032059184;0.01;0.0;0;0.979299;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;2.245605;0.437346;1;0.44081;4.770307;0.06273;-6.386841;0.638394
1469032059194;0.01;0.0;0;0.979299;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;1.593784;-0.024395;1;0.459959;4.770619;0.031241;-6.386597;0.634215
1469032059204;0.01;0.0;0;0.979299;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;0.900684;-0.68452;1;0.479961;4.771474;0.085442;-6.386352;0.630036
1469032059222;0.018;0.0;0;0.979299;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;-0.973831;-0.222102;1;0.501459;4.772968;0.083035;-6.385905;0.622514
1469032059230;0.008;0.0;0;0.979299;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;0.656079;0.336672;1;0.523614;4.773626;0.082242;-6.385701;0.619172
1469032059234;0.004;0.0;0;0.979299;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.779904;-6.88815;1.328759;0;0.0001;0.0001;1;0.656079;0.336672;1;0.546416;4.774273;0.161611;-6.385598;0.6175
1469032059244;0.01;0.0;0;0.979296;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;1;0.79;-6.881487;1.269036;1;0.487931;0.024792;1;-0.965262;-0.523706;1;0.569906;4.774961;0.068844;-6.385216;0.611785
1469032059254;0.01;0.0;0;0.979296;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;-0.25971;-0.727188;1;0.594799;4.776364;0.140296;-6.384949;0.607565
1469032059264;0.01;0.0;0;0.979296;0.0;0.0;39;63;0;1.0;-6.24213;0.915316;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;-2.494775;-1.483069;1;0.620993;4.777665;0.130062;-6.384677;0.603345
1469032059274;0.01;0.0;0;0.979296;0.0;0.0;39;63;0;1.0;-6.240317;0.885919;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;-2.289357;-0.455593;1;0.647796;4.778274;0.06096;-6.384399;0.599126
1469032059284;0.01;0.0;0;0.979296;0.0;0.0;39;63;0;1.0;-6.240317;0.885919;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;-0.449846;-0.674769;1;0.675811;4.779486;0.121176;-6.384119;0.594907
1469032059294;0.01;0.0;0;0.979296;0.0;0.0;39;63;0;1.0;-6.240317;0.885919;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;0.720207;0.591951;1;0.704344;4.780004;0.051767;-6.383833;0.590688
1469032059304;0.01;0.0;0;0.979296;0.0;0.0;39;63;0;1.0;-6.240317;0.885919;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;1.051651;-0.14022;1;0.733958;4.781085;0.108122;-6.383545;0.586469
1469032059314;0.01;0.0;0;0.979296;0.0;0.0;40;63;0;1.0;-6.240317;0.885919;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;0.891514;0.99819;1;0.764437;4.78195;0.086452;-6.383253;0.582251
1469032059324;0.01;0.0;0;0.979296;0.0;0.0;40;63;0;1.0;-6.240317;0.885919;0.0001;0;0.79;-6.881487;1.269036;0;0.0001;0.0001;1;0.105367;0.210734;1;0.795342;4.782377;0.042721;-6.382955;0.578001
1469032059334;0.01;0.0;0;0.979293;0.0;0.0;40;63;0;1.0;-6.240317;0.885919;0.0001;1;0.783505;-6.874527;1.211276;1;0.472452;0.022612;1;0.541004;0.66292;1;0.827076;4.783205;0.082832;-6.382542;0.572552
